Timestamp,TrafficCount,Year,Month,Day,Hour,Minute,DayOfWeek,DayOfYear,WeekOfYear,Hour_sin,Hour_cos,Month_sin,Month_cos
02/12/20 14:30,0.367133499,2020,12,2,14,30,2,337,49,-0.5,-0.866025404,-2.45E-16,1
02/12/20 15:30,0.333254523,2020,12,2,15,30,2,337,49,-0.707106781,-0.707106781,-2.45E-16,1
02/12/20 16:30,0.235038872,2020,12,2,16,30,2,337,49,-0.866025404,-0.5,-2.45E-16,1
02/12/20 17:30,0.213384699,2020,12,2,17,30,2,337,49,-0.965925826,-0.258819045,-2.45E-16,1
02/12/20 18:30,0.162927833,2020,12,2,18,30,2,337,49,-1,-1.84E-16,-2.45E-16,1
02/12/20 19:30,0.105656231,2020,12,2,19,30,2,337,49,-0.965925826,0.258819045,-2.45E-16,1
02/12/20 20:30,0.050999263,2020,12,2,20,30,2,337,49,-0.866025404,0.5,-2.45E-16,1
02/12/20 21:30,0.044323603,2020,12,2,21,30,2,337,49,-0.707106781,0.707106781,-2.45E-16,1
02/12/20 22:30,0.029525889,2020,12,2,22,30,2,337,49,-0.5,0.866025404,-2.45E-16,1
02/12/20 23:30,0.015367926,2020,12,2,23,30,2,337,49,-0.258819045,0.965925826,-2.45E-16,1
13/02/20 0:30,0.011223454,2020,2,13,0,30,3,44,7,0,1,0.866025404,0.5
13/02/20 1:30,0.007982977,2020,2,13,1,30,3,44,7,0.258819045,0.965925826,0.866025404,0.5
13/02/20 2:30,0.004478255,2020,2,13,2,30,3,44,7,0.5,0.866025404,0.866025404,0.5
13/02/20 3:30,0.003727244,2020,2,13,3,30,3,44,7,0.707106781,0.707106781,0.866025404,0.5
13/02/20 4:30,0.008414113,2020,2,13,4,30,3,44,7,0.866025404,0.5,0.866025404,0.5
13/02/20 5:30,0.009498908,2020,2,13,5,30,3,44,7,0.965925826,0.258819045,0.866025404,0.5
13/02/20 6:30,0.022655522,2020,2,13,6,30,3,44,7,1,6.12E-17,0.866025404,0.5
13/02/20 7:30,0.046979959,2020,2,13,7,30,3,44,7,0.965925826,-0.258819045,0.866025404,0.5
13/02/20 8:30,0.134625815,2020,2,13,8,30,3,44,7,0.866025404,-0.5,0.866025404,0.5
13/02/20 9:30,0.261185208,2020,2,13,9,30,3,44,7,0.707106781,-0.707106781,0.866025404,0.5
13/02/20 10:30,0.414544595,2020,2,13,10,30,3,44,7,0.5,-0.866025404,0.866025404,0.5
13/02/20 11:30,0.457088021,2020,2,13,11,30,3,44,7,0.258819045,-0.965925826,0.866025404,0.5
13/02/20 12:30,0.354505375,2020,2,13,12,30,3,44,7,1.22E-16,-1,0.866025404,0.5
13/02/20 13:30,0.35951212,2020,2,13,13,30,3,44,7,-0.258819045,-0.965925826,0.866025404,0.5
13/02/20 14:30,0.35775976,2020,2,13,14,30,3,44,7,-0.5,-0.866025404,0.866025404,0.5
13/02/20 15:30,0.305842593,2020,2,13,15,30,3,44,7,-0.707106781,-0.707106781,0.866025404,0.5
13/02/20 16:30,0.24149201,2020,2,13,16,30,3,44,7,-0.866025404,-0.5,0.866025404,0.5
13/02/20 17:30,0.187460885,2020,2,13,17,30,3,44,7,-0.965925826,-0.258819045,0.866025404,0.5
13/02/20 18:30,0.143026021,2020,2,13,18,30,3,44,7,-1,-1.84E-16,0.866025404,0.5
13/02/20 19:30,0.095461942,2020,2,13,19,30,3,44,7,-0.965925826,0.258819045,0.866025404,0.5
13/02/20 20:30,0.062111456,2020,2,13,20,30,3,44,7,-0.866025404,0.5,0.866025404,0.5
13/02/20 21:30,0.047341557,2020,2,13,21,30,3,44,7,-0.707106781,0.707106781,0.866025404,0.5
13/02/20 22:30,0.024491329,2020,2,13,22,30,3,44,7,-0.5,0.866025404,0.866025404,0.5
13/02/20 23:30,0.016438813,2020,2,13,23,30,3,44,7,-0.258819045,0.965925826,0.866025404,0.5
14/02/20 0:30,0.013476489,2020,2,14,0,30,4,45,7,0,1,0.866025404,0.5
14/02/20 1:30,0.004881577,2020,2,14,1,30,4,45,7,0.258819045,0.965925826,0.866025404,0.5
14/02/20 2:30,0.00497893,2020,2,14,2,30,4,45,7,0.5,0.866025404,0.866025404,0.5
14/02/20 3:30,0.003115308,2020,2,14,3,30,4,45,7,0.707106781,0.707106781,0.866025404,0.5
14/02/20 4:30,0.003421276,2020,2,14,4,30,4,45,7,0.866025404,0.5,0.866025404,0.5
14/02/20 5:30,0.010959209,2020,2,14,5,30,4,45,7,0.965925826,0.258819045,0.866025404,0.5
14/02/20 6:30,0.015952047,2020,2,14,6,30,4,45,7,1,6.12E-17,0.866025404,0.5
14/02/20 7:30,0.039024797,2020,2,14,7,30,4,45,7,0.965925826,-0.258819045,0.866025404,0.5
14/02/20 8:30,0.125530228,2020,2,14,8,30,4,45,7,0.866025404,-0.5,0.866025404,0.5
14/02/20 9:30,0.26615023,2020,2,14,9,30,4,45,7,0.707106781,-0.707106781,0.866025404,0.5
14/02/20 10:30,0.332809479,2020,2,14,10,30,4,45,7,0.5,-0.866025404,0.866025404,0.5
14/02/20 11:30,0.423640182,2020,2,14,11,30,4,45,7,0.258819045,-0.965925826,0.866025404,0.5
14/02/20 12:30,0.352377509,2020,2,14,12,30,4,45,7,1.22E-16,-1,0.866025404,0.5
14/02/20 13:30,0.436894149,2020,2,14,13,30,4,45,7,-0.258819045,-0.965925826,0.866025404,0.5
14/02/20 14:30,0.412708788,2020,2,14,14,30,4,45,7,-0.5,-0.866025404,0.866025404,0.5
14/02/20 15:30,0.338275176,2020,2,14,15,30,4,45,7,-0.707106781,-0.707106781,0.866025404,0.5
14/02/20 16:30,0.306162469,2020,2,14,16,30,4,45,7,-0.866025404,-0.5,0.866025404,0.5
14/02/20 17:30,0.241060874,2020,2,14,17,30,4,45,7,-0.965925826,-0.258819045,0.866025404,0.5
14/02/20 18:30,0.173859227,2020,2,14,18,30,4,45,7,-1,-1.84E-16,0.866025404,0.5
14/02/20 19:30,0.099634229,2020,2,14,19,30,4,45,7,-0.965925826,0.258819045,0.866025404,0.5
14/02/20 20:30,0.061680319,2020,2,14,20,30,4,45,7,-0.866025404,0.5,0.866025404,0.5
14/02/20 21:30,0.047285927,2020,2,14,21,30,4,45,7,-0.707106781,0.707106781,0.866025404,0.5
14/02/20 22:30,0.028858323,2020,2,14,22,30,4,45,7,-0.5,0.866025404,0.866025404,0.5
14/02/20 23:30,0.015743432,2020,2,14,23,30,4,45,7,-0.258819045,0.965925826,0.866025404,0.5
15/02/20 0:30,0.007190242,2020,2,15,0,30,5,46,7,0,1,0.866025404,0.5
15/02/20 1:30,0.003838505,2020,2,15,1,30,5,46,7,0.258819045,0.965925826,0.866025404,0.5
15/02/20 2:30,0.005660404,2020,2,15,2,30,5,46,7,0.5,0.866025404,0.866025404,0.5
15/02/20 3:30,0.002489465,2020,2,15,3,30,5,46,7,0.707106781,0.707106781,0.866025404,0.5
15/02/20 4:30,0.005924648,2020,2,15,4,30,5,46,7,0.866025404,0.5,0.866025404,0.5
15/02/20 5:30,0.007677009,2020,2,15,5,30,5,46,7,0.965925826,0.258819045,0.866025404,0.5
15/02/20 6:30,0.00585511,2020,2,15,6,30,5,46,7,1,6.12E-17,0.866025404,0.5
15/02/20 7:30,0.004353087,2020,2,15,7,30,5,46,7,0.965925826,-0.258819045,0.866025404,0.5
15/02/20 8:30,0.011251269,2020,2,15,8,30,5,46,7,0.866025404,-0.5,0.866025404,0.5
15/02/20 9:30,0.015534818,2020,2,15,9,30,5,46,7,0.707106781,-0.707106781,0.866025404,0.5
15/02/20 10:30,0.011571144,2020,2,15,10,30,5,46,7,0.5,-0.866025404,0.866025404,0.5
15/02/20 11:30,0.010959209,2020,2,15,11,30,5,46,7,0.258819045,-0.965925826,0.866025404,0.5
15/02/20 12:30,0.011084378,2020,2,15,12,30,5,46,7,1.22E-16,-1,0.866025404,0.5
15/02/20 13:30,0.013045353,2020,2,15,13,30,5,46,7,-0.258819045,-0.965925826,0.866025404,0.5
15/02/20 14:30,0.012614216,2020,2,15,14,30,5,46,7,-0.5,-0.866025404,0.866025404,0.5
15/02/20 15:30,0.009457185,2020,2,15,15,30,5,46,7,-0.707106781,-0.707106781,0.866025404,0.5
15/02/20 16:30,0.010472442,2020,2,15,16,30,5,46,7,-0.866025404,-0.5,0.866025404,0.5
15/02/20 17:30,0.00942937,2020,2,15,17,30,5,46,7,-0.965925826,-0.258819045,0.866025404,0.5
15/02/20 18:30,0.016258014,2020,2,15,18,30,5,46,7,-1,-1.84E-16,0.866025404,0.5
15/02/20 19:30,0.011738036,2020,2,15,19,30,5,46,7,-0.965925826,0.258819045,0.866025404,0.5
15/02/20 20:30,0.006453138,2020,2,15,20,30,5,46,7,-0.866025404,0.5,0.866025404,0.5
15/02/20 21:30,0.005813387,2020,2,15,21,30,5,46,7,-0.707106781,0.707106781,0.866025404,0.5
15/02/20 22:30,0.008664451,2020,2,15,22,30,5,46,7,-0.5,0.866025404,0.866025404,0.5
15/02/20 23:30,0.004506071,2020,2,15,23,30,5,46,7,-0.258819045,0.965925826,0.866025404,0.5
16/02/20 0:30,0.002711987,2020,2,16,0,30,6,47,7,0,1,0.866025404,0.5
16/02/20 1:30,0.000458952,2020,2,16,1,30,6,47,7,0.258819045,0.965925826,0.866025404,0.5
16/02/20 2:30,0.00362989,2020,2,16,2,30,6,47,7,0.5,0.866025404,0.866025404,0.5
16/02/20 3:30,0.000917903,2020,2,16,3,30,6,47,7,0.707106781,0.707106781,0.866025404,0.5
16/02/20 4:30,0.001098702,2020,2,16,4,30,6,47,7,0.866025404,0.5,0.866025404,0.5
16/02/20 5:30,0.002072236,2020,2,16,5,30,6,47,7,0.965925826,0.258819045,0.866025404,0.5
16/02/20 6:30,0.000917903,2020,2,16,6,30,6,47,7,1,6.12E-17,0.866025404,0.5
16/02/20 7:30,0.004533886,2020,2,16,7,30,6,47,7,0.965925826,-0.258819045,0.866025404,0.5
16/02/20 8:30,0.012169172,2020,2,16,8,30,6,47,7,0.866025404,-0.5,0.866025404,0.5
16/02/20 9:30,0.01048635,2020,2,16,9,30,6,47,7,0.707106781,-0.707106781,0.866025404,0.5
16/02/20 10:30,0.013337413,2020,2,16,10,30,6,47,7,0.5,-0.866025404,0.866025404,0.5
16/02/20 11:30,0.012266526,2020,2,16,11,30,6,47,7,0.258819045,-0.965925826,0.866025404,0.5
16/02/20 12:30,0.016703058,2020,2,16,12,30,6,47,7,1.22E-16,-1,0.866025404,0.5
16/02/20 13:30,0.01411624,2020,2,16,13,30,6,47,7,-0.258819045,-0.965925826,0.866025404,0.5
16/02/20 14:30,0.013490397,2020,2,16,14,30,6,47,7,-0.5,-0.866025404,0.866025404,0.5
16/02/20 15:30,0.012336064,2020,2,16,15,30,6,47,7,-0.707106781,-0.707106781,0.866025404,0.5
16/02/20 16:30,0.020930976,2020,2,16,16,30,6,47,7,-0.866025404,-0.5,0.866025404,0.5
16/02/20 17:30,0.015507002,2020,2,16,17,30,6,47,7,-0.965925826,-0.258819045,0.866025404,0.5
17/02/20 9:30,0.049997914,2020,2,17,9,30,0,48,8,0.707106781,-0.707106781,0.866025404,0.5
17/02/20 10:30,0.18772513,2020,2,17,10,30,0,48,8,0.5,-0.866025404,0.866025404,0.5
17/02/20 11:30,0.208920351,2020,2,17,11,30,0,48,8,0.258819045,-0.965925826,0.866025404,0.5
17/02/20 12:30,0.151384504,2020,2,17,12,30,0,48,8,1.22E-16,-1,0.866025404,0.5
17/02/20 13:30,0.160480091,2020,2,17,13,30,0,48,8,-0.258819045,-0.965925826,0.866025404,0.5
17/02/20 14:30,0.230838769,2020,2,17,14,30,0,48,8,-0.5,-0.866025404,0.866025404,0.5
17/02/20 15:30,0.172412834,2020,2,17,15,30,0,48,8,-0.707106781,-0.707106781,0.866025404,0.5
17/02/20 16:30,0.106880102,2020,2,17,16,30,0,48,8,-0.866025404,-0.5,0.866025404,0.5
17/02/20 17:30,0.091567807,2020,2,17,17,30,0,48,8,-0.965925826,-0.258819045,0.866025404,0.5
17/02/20 18:30,0.067479799,2020,2,17,18,30,0,48,8,-1,-1.84E-16,0.866025404,0.5
17/02/20 19:30,0.043016286,2020,2,17,19,30,0,48,8,-0.965925826,0.258819045,0.866025404,0.5
17/02/20 20:30,0.022891952,2020,2,17,20,30,0,48,8,-0.866025404,0.5,0.866025404,0.5
17/02/20 21:30,0.011084378,2020,2,17,21,30,0,48,8,-0.707106781,0.707106781,0.866025404,0.5
17/02/20 22:30,0.043530868,2020,2,17,22,30,0,48,8,-0.5,0.866025404,0.866025404,0.5
17/02/20 23:30,0.027258946,2020,2,17,23,30,0,48,8,-0.258819045,0.965925826,0.866025404,0.5
18/02/20 0:30,0.009540631,2020,2,18,0,30,1,49,8,0,1,0.866025404,0.5
18/02/20 1:30,0.00749621,2020,2,18,1,30,1,49,8,0.258819045,0.965925826,0.866025404,0.5
18/02/20 2:30,0.004492163,2020,2,18,2,30,1,49,8,0.5,0.866025404,0.866025404,0.5
18/02/20 3:30,0.003129216,2020,2,18,3,30,1,49,8,0.707106781,0.707106781,0.866025404,0.5
18/02/20 4:30,0.004784223,2020,2,18,4,30,1,49,8,0.866025404,0.5,0.866025404,0.5
18/02/20 5:30,0.006341877,2020,2,18,5,30,1,49,8,0.965925826,0.258819045,0.866025404,0.5
18/02/20 6:30,0.013559935,2020,2,18,6,30,1,49,8,1,6.12E-17,0.866025404,0.5
18/02/20 7:30,0.052237042,2020,2,18,7,30,1,49,8,0.965925826,-0.258819045,0.866025404,0.5
18/02/20 8:30,0.142275009,2020,2,18,8,30,1,49,8,0.866025404,-0.5,0.866025404,0.5
18/02/20 9:30,0.253188323,2020,2,18,9,30,1,49,8,0.707106781,-0.707106781,0.866025404,0.5
18/02/20 10:30,0.456170118,2020,2,18,10,30,1,49,8,0.5,-0.866025404,0.866025404,0.5
18/02/20 11:30,0.607526807,2020,2,18,11,30,1,49,8,0.258819045,-0.965925826,0.866025404,0.5
18/02/20 12:30,0.386020055,2020,2,18,12,30,1,49,8,1.22E-16,-1,0.866025404,0.5
18/02/20 13:30,0.4295092,2020,2,18,13,30,1,49,8,-0.258819045,-0.965925826,0.866025404,0.5
18/02/20 14:30,0.436643812,2020,2,18,14,30,1,49,8,-0.5,-0.866025404,0.866025404,0.5
18/02/20 15:30,0.358788924,2020,2,18,15,30,1,49,8,-0.707106781,-0.707106781,0.866025404,0.5
18/02/20 16:30,0.339234802,2020,2,18,16,30,1,49,8,-0.866025404,-0.5,0.866025404,0.5
18/02/20 17:30,0.274397452,2020,2,18,17,30,1,49,8,-0.965925826,-0.258819045,0.866025404,0.5
18/02/20 18:30,0.210408467,2020,2,18,18,30,1,49,8,-1,-1.84E-16,0.866025404,0.5
18/02/20 19:30,0.129841592,2020,2,18,19,30,1,49,8,-0.965925826,0.258819045,0.866025404,0.5
18/02/20 20:30,0.098354728,2020,2,18,20,30,1,49,8,-0.866025404,0.5,0.866025404,0.5
18/02/20 21:30,0.063071082,2020,2,18,21,30,1,49,8,-0.707106781,0.707106781,0.866025404,0.5
18/02/20 22:30,0.045909072,2020,2,18,22,30,1,49,8,-0.5,0.866025404,0.866025404,0.5
18/02/20 23:30,0.02026341,2020,2,18,23,30,1,49,8,-0.258819045,0.965925826,0.866025404,0.5
19/02/20 0:30,0.012349971,2020,2,19,0,30,2,50,8,0,1,0.866025404,0.5
19/02/20 1:30,0.008135961,2020,2,19,1,30,2,50,8,0.258819045,0.965925826,0.866025404,0.5
19/02/20 2:30,0.005284898,2020,2,19,2,30,2,50,8,0.5,0.866025404,0.866025404,0.5
19/02/20 3:30,0.004839854,2020,2,19,3,30,2,50,8,0.707106781,0.707106781,0.866025404,0.5
19/02/20 4:30,0.005757757,2020,2,19,4,30,2,50,8,0.866025404,0.5,0.866025404,0.5
19/02/20 5:30,0.005896833,2020,2,19,5,30,2,50,8,0.965925826,0.258819045,0.866025404,0.5
19/02/20 6:30,0.018580588,2020,2,19,6,30,2,50,8,1,6.12E-17,0.866025404,0.5
19/02/20 7:30,0.042154013,2020,2,19,7,30,2,50,8,0.965925826,-0.258819045,0.866025404,0.5
19/02/20 8:30,0.11743599,2020,2,19,8,30,2,50,8,0.866025404,-0.5,0.866025404,0.5
19/02/20 9:30,0.263146183,2020,2,19,9,30,2,50,8,0.707106781,-0.707106781,0.866025404,0.5
19/02/20 10:30,0.379998053,2020,2,19,10,30,2,50,8,0.5,-0.866025404,0.866025404,0.5
19/02/20 11:30,0.42675549,2020,2,19,11,30,2,50,8,0.258819045,-0.965925826,0.866025404,0.5
19/02/20 12:30,0.346438952,2020,2,19,12,30,2,50,8,1.22E-16,-1,0.866025404,0.5
19/02/20 13:30,0.370540868,2020,2,19,13,30,2,50,8,-0.258819045,-0.965925826,0.866025404,0.5
19/02/20 14:30,0.44942492,2020,2,19,14,30,2,50,8,-0.5,-0.866025404,0.866025404,0.5
19/02/20 15:30,0.358260434,2020,2,19,15,30,2,50,8,-0.707106781,-0.707106781,0.866025404,0.5
19/02/20 16:30,0.320723753,2020,2,19,16,30,2,50,8,-0.866025404,-0.5,0.866025404,0.5
19/02/20 17:30,0.256512246,2020,2,19,17,30,2,50,8,-0.965925826,-0.258819045,0.866025404,0.5
19/02/20 18:30,0.201549309,2020,2,19,18,30,2,50,8,-1,-1.84E-16,0.866025404,0.5
19/02/20 19:30,0.120120162,2020,2,19,19,30,2,50,8,-0.965925826,0.258819045,0.866025404,0.5
19/02/20 20:30,0.062932006,2020,2,19,20,30,2,50,8,-0.866025404,0.5,0.866025404,0.5
19/02/20 21:30,0.049274717,2020,2,19,21,30,2,50,8,-0.707106781,0.707106781,0.866025404,0.5
19/02/20 22:30,0.040373837,2020,2,19,22,30,2,50,8,-0.5,0.866025404,0.866025404,0.5
19/02/20 23:30,0.013198337,2020,2,19,23,30,2,50,8,-0.258819045,0.965925826,0.866025404,0.5
20/02/20 0:30,0.011376438,2020,2,20,0,30,3,51,8,0,1,0.866025404,0.5
20/02/20 1:30,0.005771665,2020,2,20,1,30,3,51,8,0.258819045,0.965925826,0.866025404,0.5
20/02/20 2:30,0.007510118,2020,2,20,2,30,3,51,8,0.5,0.866025404,0.866025404,0.5
20/02/20 3:30,0.002044421,2020,2,20,3,30,3,51,8,0.707106781,0.707106781,0.866025404,0.5
20/02/20 4:30,0.00362989,2020,2,20,4,30,3,51,8,0.866025404,0.5,0.866025404,0.5
20/02/20 5:30,0.008859157,2020,2,20,5,30,3,51,8,0.965925826,0.258819045,0.866025404,0.5
20/02/20 6:30,0.026869533,2020,2,20,6,30,3,51,8,1,6.12E-17,0.866025404,0.5
20/02/20 7:30,0.049469424,2020,2,20,7,30,3,51,8,0.965925826,-0.258819045,0.866025404,0.5
20/02/20 8:30,0.117588974,2020,2,20,8,30,3,51,8,0.866025404,-0.5,0.866025404,0.5
20/02/20 9:30,0.241019151,2020,2,20,9,30,3,51,8,0.707106781,-0.707106781,0.866025404,0.5
20/02/20 10:30,0.358496864,2020,2,20,10,30,3,51,8,0.5,-0.866025404,0.866025404,0.5
20/02/20 11:30,0.399732974,2020,2,20,11,30,3,51,8,0.258819045,-0.965925826,0.866025404,0.5
20/02/20 12:30,0.325966928,2020,2,20,12,30,3,51,8,1.22E-16,-1,0.866025404,0.5
20/02/20 13:30,0.36443542,2020,2,20,13,30,3,51,8,-0.258819045,-0.965925826,0.866025404,0.5
20/02/20 14:30,0.456573439,2020,2,20,14,30,3,51,8,-0.5,-0.866025404,0.866025404,0.5
20/02/20 15:30,0.318442902,2020,2,20,15,30,3,51,8,-0.707106781,-0.707106781,0.866025404,0.5
20/02/20 16:30,0.291448201,2020,2,20,16,30,3,51,8,-0.866025404,-0.5,0.866025404,0.5
20/02/20 17:30,0.243341724,2020,2,20,17,30,3,51,8,-0.965925826,-0.258819045,0.866025404,0.5
20/02/20 18:30,0.210005146,2020,2,20,18,30,3,51,8,-1,-1.84E-16,0.866025404,0.5
20/02/20 19:30,0.117408175,2020,2,20,19,30,3,51,8,-0.965925826,0.258819045,0.866025404,0.5
20/02/20 20:30,0.060400818,2020,2,20,20,30,3,51,8,-0.866025404,0.5,0.866025404,0.5
20/02/20 21:30,0.043099732,2020,2,20,21,30,3,51,8,-0.707106781,0.707106781,0.866025404,0.5
20/02/20 22:30,0.042209644,2020,2,20,22,30,3,51,8,-0.5,0.866025404,0.866025404,0.5
20/02/20 23:30,0.014797714,2020,2,20,23,30,3,51,8,-0.258819045,0.965925826,0.866025404,0.5
21/02/20 0:30,0.013379136,2020,2,21,0,30,4,52,8,0,1,0.866025404,0.5
21/02/20 1:30,0.006480954,2020,2,21,1,30,4,52,8,0.258819045,0.965925826,0.866025404,0.5
21/02/20 2:30,0.008455836,2020,2,21,2,30,4,52,8,0.5,0.866025404,0.866025404,0.5
21/02/20 3:30,0.004547794,2020,2,21,3,30,4,52,8,0.707106781,0.707106781,0.866025404,0.5
21/02/20 4:30,0.003017955,2020,2,21,4,30,4,52,8,0.866025404,0.5,0.866025404,0.5
21/02/20 5:30,0.01001349,2020,2,21,5,30,4,52,8,0.965925826,0.258819045,0.866025404,0.5
21/02/20 6:30,0.009804876,2020,2,21,6,30,4,52,8,1,6.12E-17,0.866025404,0.5
21/02/20 7:30,0.026869533,2020,2,21,7,30,4,52,8,0.965925826,-0.258819045,0.866025404,0.5
21/02/20 8:30,0.070942798,2020,2,21,8,30,4,52,8,0.866025404,-0.5,0.866025404,0.5
21/02/20 9:30,0.142261102,2020,2,21,9,30,4,52,8,0.707106781,-0.707106781,0.866025404,0.5
21/02/20 10:30,0.241839701,2020,2,21,10,30,4,52,8,0.5,-0.866025404,0.866025404,0.5
21/02/20 11:30,0.306120746,2020,2,21,11,30,4,52,8,0.258819045,-0.965925826,0.866025404,0.5
21/02/20 12:30,0.206667316,2020,2,21,12,30,4,52,8,1.22E-16,-1,0.866025404,0.5
21/02/20 13:30,0.264662114,2020,2,21,13,30,4,52,8,-0.258819045,-0.965925826,0.866025404,0.5
21/02/20 14:30,0.273632533,2020,2,21,14,30,4,52,8,-0.5,-0.866025404,0.866025404,0.5
21/02/20 15:30,0.184359484,2020,2,21,15,30,4,52,8,-0.707106781,-0.707106781,0.866025404,0.5
21/02/20 16:30,0.180465349,2020,2,21,16,30,4,52,8,-0.866025404,-0.5,0.866025404,0.5
21/02/20 17:30,0.135835779,2020,2,21,17,30,4,52,8,-0.965925826,-0.258819045,0.866025404,0.5
21/02/20 18:30,0.104515806,2020,2,21,18,30,4,52,8,-1,-1.84E-16,0.866025404,0.5
21/02/20 19:30,0.068369887,2020,2,21,19,30,4,52,8,-0.965925826,0.258819045,0.866025404,0.5
21/02/20 20:30,0.040832789,2020,2,21,20,30,4,52,8,-0.866025404,0.5,0.866025404,0.5
21/02/20 21:30,0.026021167,2020,2,21,21,30,4,52,8,-0.707106781,0.707106781,0.866025404,0.5
21/02/20 22:30,0.02026341,2020,2,21,22,30,4,52,8,-0.5,0.866025404,0.866025404,0.5
21/02/20 23:30,0.015924231,2020,2,21,23,30,4,52,8,-0.258819045,0.965925826,0.866025404,0.5
22/02/20 0:30,0.005729942,2020,2,22,0,30,5,53,8,0,1,0.866025404,0.5
22/02/20 1:30,0.004575609,2020,2,22,1,30,5,53,8,0.258819045,0.965925826,0.866025404,0.5
22/02/20 2:30,0.004798131,2020,2,22,2,30,5,53,8,0.5,0.866025404,0.866025404,0.5
22/02/20 3:30,0.003949766,2020,2,22,3,30,5,53,8,0.707106781,0.707106781,0.866025404,0.5
22/02/20 4:30,0.00216959,2020,2,22,4,30,5,53,8,0.866025404,0.5,0.866025404,0.5
22/02/20 5:30,0.006314062,2020,2,22,5,30,5,53,8,0.965925826,0.258819045,0.866025404,0.5
22/02/20 6:30,0.003768967,2020,2,22,6,30,5,53,8,1,6.12E-17,0.866025404,0.5
22/02/20 7:30,0.003087493,2020,2,22,7,30,5,53,8,0.965925826,-0.258819045,0.866025404,0.5
22/02/20 8:30,0.004325272,2020,2,22,8,30,5,53,8,0.866025404,-0.5,0.866025404,0.5
22/02/20 9:30,0.013949348,2020,2,22,9,30,5,53,8,0.707106781,-0.707106781,0.866025404,0.5
22/02/20 10:30,0.012655939,2020,2,22,10,30,5,53,8,0.5,-0.866025404,0.866025404,0.5
22/02/20 11:30,0.018455419,2020,2,22,11,30,5,53,8,0.258819045,-0.965925826,0.866025404,0.5
22/02/20 12:30,0.012349971,2020,2,22,12,30,5,53,8,1.22E-16,-1,0.866025404,0.5
22/02/20 13:30,0.014769898,2020,2,22,13,30,5,53,8,-0.258819045,-0.965925826,0.866025404,0.5
22/02/20 14:30,0.022224386,2020,2,22,14,30,5,53,8,-0.5,-0.866025404,0.866025404,0.5
22/02/20 15:30,0.006564399,2020,2,22,15,30,5,53,8,-0.707106781,-0.707106781,0.866025404,0.5
22/02/20 16:30,0.005743849,2020,2,22,16,30,5,53,8,-0.866025404,-0.5,0.866025404,0.5
22/02/20 17:30,0.007273688,2020,2,22,17,30,5,53,8,-0.965925826,-0.258819045,0.866025404,0.5
22/02/20 18:30,0.013838087,2020,2,22,18,30,5,53,8,-1,-1.84E-16,0.866025404,0.5
22/02/20 19:30,0.012516863,2020,2,22,19,30,5,53,8,-0.965925826,0.258819045,0.866025404,0.5
22/02/20 20:30,0.007857808,2020,2,22,20,30,5,53,8,-0.866025404,0.5,0.866025404,0.5
22/02/20 21:30,0.006633937,2020,2,22,21,30,5,53,8,-0.707106781,0.707106781,0.866025404,0.5
22/02/20 22:30,0.012572493,2020,2,22,22,30,5,53,8,-0.5,0.866025404,0.866025404,0.5
22/02/20 23:30,0.004130565,2020,2,22,23,30,5,53,8,-0.258819045,0.965925826,0.866025404,0.5
23/02/20 0:30,0.001960975,2020,2,23,0,30,6,54,8,0,1,0.866025404,0.5
23/02/20 1:30,0.000778827,2020,2,23,1,30,6,54,8,0.258819045,0.965925826,0.866025404,0.5
23/02/20 2:30,0.002378204,2020,2,23,2,30,6,54,8,0.5,0.866025404,0.866025404,0.5
23/02/20 3:30,0.002767617,2020,2,23,3,30,6,54,8,0.707106781,0.707106781,0.866025404,0.5
23/02/20 4:30,0.001070887,2020,2,23,4,30,6,54,8,0.866025404,0.5,0.866025404,0.5
23/02/20 5:30,0.002837156,2020,2,23,5,30,6,54,8,0.965925826,0.258819045,0.866025404,0.5
23/02/20 6:30,0.003796782,2020,2,23,6,30,6,54,8,1,6.12E-17,0.866025404,0.5
23/02/20 7:30,0.009415462,2020,2,23,7,30,6,54,8,0.965925826,-0.258819045,0.866025404,0.5
23/02/20 8:30,0.009596262,2020,2,23,8,30,6,54,8,0.866025404,-0.5,0.866025404,0.5
23/02/20 9:30,0.011084378,2020,2,23,9,30,6,54,8,0.707106781,-0.707106781,0.866025404,0.5
23/02/20 10:30,0.009693615,2020,2,23,10,30,6,54,8,0.5,-0.866025404,0.866025404,0.5
23/02/20 11:30,0.010055213,2020,2,23,11,30,6,54,8,0.258819045,-0.965925826,0.866025404,0.5
23/02/20 12:30,0.019053447,2020,2,23,12,30,6,54,8,1.22E-16,-1,0.866025404,0.5
23/02/20 13:30,0.015493095,2020,2,23,13,30,6,54,8,-0.258819045,-0.965925826,0.866025404,0.5
23/02/20 14:30,0.010277735,2020,2,23,14,30,6,54,8,-0.5,-0.866025404,0.866025404,0.5
23/02/20 15:30,0.00942937,2020,2,23,15,30,6,54,8,-0.707106781,-0.707106781,0.866025404,0.5
23/02/20 16:30,0.018205082,2020,2,23,16,30,6,54,8,-0.866025404,-0.5,0.866025404,0.5
23/02/20 17:30,0.012516863,2020,2,23,17,30,6,54,8,-0.965925826,-0.258819045,0.866025404,0.5
23/02/20 18:30,0.017301086,2020,2,23,18,30,6,54,8,-1,-1.84E-16,0.866025404,0.5
